Report Number,Occurred Date,Occurred Time,Reported Date,Reported Time,Crime Subcategory,Primary Offense Description,Precinct,Sector,Beat,Neighborhood,Zip.Code
2.018E+13,3/25/18,530,3/27/18,857,CAR PROWL,THEFT-CARPROWL,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,3/27/18,1401,3/27/18,1401,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,3/27/18,2000,3/28/18,1556,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,2/28/18,0,3/28/18,1815,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,3/29/18,1716,3/29/18,1816,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,3/29/18,1300,3/29/18,1900,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,3/31/18,2247,3/31/18,2247,BURGLARY-RESIDENTIAL,BURGLARY-NOFORCE-RES,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,3/29/18,2130,3/30/18,836,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,3/31/18,40,3/31/18,40,DUI,DUI-LIQUOR,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,3/31/18,151,3/31/18,156,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,O,O3,GEORGETOWN,98108
2.018E+11,1/1/18,2351,1/2/18,4,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,3/31/18,1400,3/31/18,1726,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O2,GEORGETOWN,98108
2.018E+12,1/9/18,2300,1/10/18,955,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,3/31/18,2056,3/31/18,2114,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,4/1/18,28,4/1/18,49,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O2,GEORGETOWN,98108
2.018E+11,1/1/18,2100,1/2/18,24,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,4/1/18,2120,4/1/18,2139,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,4/2/18,28,4/2/18,34,NARCOTIC,NARC-POSSESS-METH,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,4/1/18,2230,4/2/18,759,CAR PROWL,THEFT-CARPROWL,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,3/30/18,2300,4/2/18,845,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,3/30/18,1200,4/2/18,930,CAR PROWL,THEFT-LICENSE PLATE,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/2/18,1651,4/2/18,1651,CAR PROWL,THEFT-CARPROWL,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,4/3/18,348,4/3/18,348,DUI,DUI-LIQUOR,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/2/18,54,4/3/18,902,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,3/28/18,1700,4/3/18,1537,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/4/18,30,4/4/18,945,CAR PROWL,THEFT-CARPROWL,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/4/18,530,4/4/18,1010,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/4/18,1,4/4/18,1229,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,4/5/18,1119,4/5/18,1119,TRESPASS,TRESPASS,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/5/18,1114,4/5/18,1114,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,4/4/18,2200,4/5/18,2045,CAR PROWL,THEFT-LICENSE PLATE,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/4/18,1700,4/6/18,807,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,4/6/18,1337,4/6/18,1337,CAR PROWL,THEFT-CARPROWL,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,4/6/18,1451,4/6/18,1451,SEX OFFENSE-OTHER,SEXOFF-OTHER,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/7/18,240,4/7/18,324,ROBBERY-STREET,ROBBERY-STREET-WEAPON,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/7/18,950,4/7/18,950,TRESPASS,TRESPASS,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,3/24/18,1700,4/7/18,954,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/8/18,0,4/8/18,1704,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,4/9/18,1208,4/9/18,1208,TRESPASS,TRESPASS,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/6/18,1700,4/9/18,1423,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/9/18,1547,4/9/18,1852,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O2,GEORGETOWN,98108
2.018E+12,1/11/18,300,1/11/18,411,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,4/10/18,1931,4/10/18,1931,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/10/18,2213,4/10/18,2213,THEFT-BUILDING,THEFT-BUILDING,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/10/18,1700,4/11/18,849,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/4/18,0,4/13/18,1540,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,4/13/18,1955,4/13/18,1955,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,4/13/18,2157,4/13/18,2321,WEAPON,WEAPON-CONCEALED,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/14/18,1950,4/14/18,1953,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/12/18,1830,4/15/18,831,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/15/18,2253,4/15/18,2253,TRESPASS,TRESPASS,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,4/16/18,100,4/16/18,1133,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/17/18,437,4/17/18,437,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/16/18,2230,4/17/18,550,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/17/18,500,4/17/18,1654,THEFT-BICYCLE,THEFT-BICYCLE,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,4/18/18,810,4/18/18,810,NARCOTIC,NARC-POSSESS-METH,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,4/18/18,1300,4/18/18,1715,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,4/19/18,248,4/19/18,809,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/18/18,1400,4/19/18,1606,THEFT-BUILDING,THEFT-BUILDING,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,4/19/18,1607,4/19/18,1607,CAR PROWL,THEFT-LICENSE PLATE,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,4/19/18,2130,4/19/18,2204,THEFT-BUILDING,THEFT-BUILDING,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/19/18,1630,4/20/18,251,MOTOR VEHICLE THEFT,VEH-THEFT-TRAILER,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/19/18,1115,4/20/18,740,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,4/19/18,1427,4/20/18,829,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O3,GEORGETOWN,98108
2.018E+12,1/11/18,1630,1/12/18,822,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,4/21/18,157,4/21/18,457,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,4/20/18,1600,4/21/18,829,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/21/18,1650,4/21/18,1924,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,4/21/18,1913,4/21/18,1913,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/21/18,1954,4/21/18,1954,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/22/18,216,4/22/18,216,DUI,DUI-DRUGS,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,4/21/18,1800,4/22/18,927,CAR PROWL,THEFT-CARPROWL,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,4/22/18,0,4/22/18,1050,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/22/18,1545,4/22/18,1701,THEFT-BUILDING,THEFT-BUILDING,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/20/18,1600,4/23/18,737,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,4/23/18,1416,4/23/18,1416,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,4/22/18,2100,4/23/18,1917,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/24/18,803,4/24/18,803,TRESPASS,TRESPASS,SOUTH,O,O3,GEORGETOWN,98108
2.018E+12,1/11/18,600,1/12/18,1349,CAR PROWL,THEFT-CARPROWL,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,3/19/18,1026,4/24/18,1026,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/24/18,1351,4/24/18,1351,FAMILY OFFENSE-NONVIOLENT,CHILD-NEGLECT,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/21/18,300,4/24/18,1643,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,4/25/18,256,4/25/18,256,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,10/29/17,1630,4/26/18,922,MOTOR VEHICLE THEFT,VEH-THEFT-TRAILER,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/26/18,1010,4/26/18,1144,FAMILY OFFENSE-NONVIOLENT,CHILD-OTHER,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,4/25/18,2300,4/26/18,339,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/26/18,1222,4/26/18,1222,WEAPON,WEAPON-POSSESSION,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/26/18,1700,4/26/18,1913,TRESPASS,TRESPASS,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/28/18,1410,4/28/18,1427,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,4/28/18,530,4/28/18,2216,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/28/18,2320,4/29/18,58,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,4/29/18,109,4/29/18,109,NARCOTIC,NARC-POSSESS-HEROIN,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/29/18,1729,4/29/18,1729,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/30/18,208,4/30/18,208,DUI,DUI-LIQUOR,SOUTH,O,O3,GEORGETOWN,98108
2.018E+12,1/13/18,435,1/13/18,438,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/29/18,1600,5/1/18,1301,CAR PROWL,THEFT-CARPROWL,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/27/18,1700,5/1/18,1108,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/1/18,1015,5/1/18,1311,CAR PROWL,THEFT-CARPROWL,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/1/18,1553,5/1/18,1553,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/1/18,1836,5/1/18,1836,ROBBERY-COMMERCIAL,ROBBERY-BUSINESS-GUN,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/2/18,1011,5/2/18,1011,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,5/3/18,1403,5/3/18,1722,CAR PROWL,THEFT-CARPROWL,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/3/18,1517,5/3/18,1640,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/3/18,1450,5/3/18,1749,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/4/18,1059,5/4/18,1059,NARCOTIC,NARC-SMUGGLE-MARIJU,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,5/3/18,2300,5/4/18,1414,CAR PROWL,THEFT-CARPROWL,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/4/18,1903,5/4/18,1903,FAMILY OFFENSE-NONVIOLENT,CHILD-OTHER,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/5/18,145,5/5/18,145,AGGRAVATED ASSAULT,ASSLT-AGG-GUN,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/4/18,1600,5/5/18,1014,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/5/18,624,5/5/18,1111,ROBBERY-RESIDENTIAL,ROBBERY-RESIDENCE-WEAPON,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,5/6/18,1810,5/6/18,1857,AGGRAVATED ASSAULT-DV,ASSLT-AGG-DV-BODYFORCE,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,1/1/17,800,5/7/18,1658,SEX OFFENSE-OTHER,SEXOFF-OTHER,SOUTH,O,O2,GEORGETOWN,98108
2.018E+12,1/13/18,2200,1/13/18,2320,ROBBERY-STREET,ROBBERY-STREET-GUN,SOUTH,O,O3,GEORGETOWN,98108
2.018E+12,1/14/18,322,1/14/18,322,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,5/8/18,2230,5/9/18,556,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/8/18,920,5/10/18,1409,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/10/18,2005,5/10/18,2235,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,5/10/18,2133,5/10/18,2133,CAR PROWL,THEFT-CARPROWL,SOUTH,O,O3,GEORGETOWN,98108
2.018E+12,1/14/18,1146,1/14/18,1214,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/11/18,154,5/11/18,154,DUI,DUI-LIQUOR,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/10/18,2130,5/11/18,827,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,12/1/17,1,5/11/18,1420,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/11/18,1741,5/11/18,1830,ROBBERY-STREET,ROBBERY-STREET-BODYFORCE,SOUTH,O,O3,GEORGETOWN,98108
2.018E+12,1/14/18,1847,1/14/18,1847,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/14/18,200,5/14/18,512,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/14/18,553,5/14/18,553,CAR PROWL,THEFT-AUTOACC,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,5/11/18,1930,5/14/18,829,CAR PROWL,THEFT-CARPROWL,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/13/18,1800,5/14/18,949,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/14/18,1726,5/14/18,1726,DUI,DUI-DRUGS,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/15/18,820,5/15/18,820,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/16/18,2319,5/16/18,2319,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,1/1/18,1,5/17/18,1251,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/17/18,1630,5/17/18,1759,CAR PROWL,THEFT-AUTOACC,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,4/30/18,1400,5/18/18,1507,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,O,O3,GEORGETOWN,98108
2.018E+12,1/14/18,1500,1/15/18,1309,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/18/18,300,5/18/18,2108,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/19/18,955,5/19/18,955,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/20/18,600,5/20/18,914,CAR PROWL,THEFT-CARPROWL,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,5/18/18,1420,5/21/18,756,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/21/18,903,5/21/18,903,CAR PROWL,THEFT-CARPROWL,SOUTH,O,O3,GEORGETOWN,98108
2.018E+12,1/15/18,1900,1/15/18,2148,MOTOR VEHICLE THEFT,VEH-THEFT-TRUCK,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,5/23/18,236,5/23/18,559,AGGRAVATED ASSAULT-DV,ASSLT-AGG-DV-BODYFORCE,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/23/18,918,5/23/18,918,CAR PROWL,THEFT-CARPROWL,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,5/24/18,130,5/24/18,130,AGGRAVATED ASSAULT-DV,ASSLT-AGG-DV-BODYFORCE,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,3/27/18,900,5/24/18,1208,CAR PROWL,THEFT-CARPROWL,SOUTH,O,O2,GEORGETOWN,98108
2.018E+12,1/15/18,1530,1/16/18,850,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/25/18,1900,5/26/18,1007,CAR PROWL,THEFT-CARPROWL,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/26/18,1800,5/27/18,935,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/27/18,2001,5/27/18,2001,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,5/28/18,2242,5/28/18,2242,DUI,DUI-LIQUOR,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/26/18,2200,5/29/18,1510,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O3,GEORGETOWN,98108
2.018E+12,1/16/18,1533,1/16/18,1533,CAR PROWL,THEFT-CARPROWL,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,5/31/18,451,5/31/18,451,ROBBERY-STREET,ROBBERY-STREET-GUN,SOUTH,O,O3,GEORGETOWN,98108
2.018E+12,1/16/18,1600,1/17/18,1151,THEFT-BUILDING,THEFT-BUILDING,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,5/30/18,2030,5/31/18,1849,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,6/1/18,1630,6/2/18,146,BURGLARY-COMMERCIAL,BURGLARY-NOFORCE-NONRES,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,6/2/18,400,6/2/18,1258,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,6/2/18,1430,6/2/18,1659,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,6/1/18,1800,6/4/18,939,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,6/4/18,2130,6/4/18,2321,CAR PROWL,THEFT-AUTOACC,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,6/5/18,1025,6/5/18,1025,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,6/4/18,630,6/5/18,1859,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,6/3/18,200,6/5/18,1949,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O2,GEORGETOWN,98108
2.018E+12,1/17/18,0,1/17/18,1559,THEFT-BUILDING,THEFT-BUILDING,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,6/6/18,135,6/6/18,2126,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,6/7/18,908,6/7/18,908,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,1/3/18,1958,6/7/18,1822,THEFT-BUILDING,THEFT-BUILDING,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,6/7/18,1028,6/7/18,1315,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,6/8/18,1335,6/8/18,1337,AGGRAVATED ASSAULT-DV,ASSLT-AGG-DV-BODYFORCE,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,6/8/18,2030,6/9/18,954,CAR PROWL,THEFT-CARPROWL,SOUTH,O,O3,GEORGETOWN,98108
2.018E+12,1/17/18,1000,1/17/18,1954,BURGLARY-RESIDENTIAL,BURGLARY-FORCE-RES,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,6/9/18,1350,6/9/18,1350,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,6/10/18,2051,6/10/18,2051,AGGRAVATED ASSAULT,ASSLT-AGG-WEAPON,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,6/10/18,2143,6/11/18,32,AGGRAVATED ASSAULT-DV,ASSLT-AGG-DV-BODYFORCE,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,6/11/18,805,6/11/18,805,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,6/11/18,1045,6/11/18,1045,AGGRAVATED ASSAULT-DV,ASSLT-AGG-DV-WEAPON,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,6/12/18,200,6/12/18,418,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,6/12/18,1028,6/12/18,1201,THEFT-SHOPLIFT,THEFT-SHOPLIFT,SOUTH,O,O3,GEORGETOWN,98108
2.018E+12,1/18/18,746,1/18/18,746,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,6/13/18,1639,6/13/18,1934,CAR PROWL,THEFT-CARPROWL,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,6/13/18,1751,6/13/18,1758,AGGRAVATED ASSAULT-DV,ASSLT-AGG-DV-WEAPON,SOUTH,O,O2,GEORGETOWN,98108
2.018E+13,6/13/18,2342,6/13/18,2342,BURGLARY-COMMERCIAL,BURGLARY-FORCE-NONRES,SOUTH,O,O3,GEORGETOWN,98108
2.018E+12,1/12/18,1700,1/18/18,1657,THEFT-ALL OTHER,THEFT-OTH,SOUTH,O,O3,GEORGETOWN,98108
2.018E+13,6/14/18,930,6/14/18,1540,MOTOR VEHICLE THEFT,VEH-THEFT-AUTO,SOUTH,O,O2,GEORGETOWN,98108
2.018E+12,1/18/18,1420,1/18/18,1420,FAMILY OFFENSE-NONVIOLENT,ADULT-VULNERABLE-NEGLECT,SOUTH,O,O2,GEORGETOWN,98108
